資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180413,8276,16,0,0,0.00
20180413,8276,17,127,3546973,100.00
20180413,8277,1,12244,411256,0.44
20180413,8277,2,3900,8738913,9.53
20180413,8277,3,855,7035358,7.67
20180413,8277,4,272,3510412,3.83
20180413,8277,5,200,3805843,4.15
20180413,8277,6,135,3548471,3.87
20180413,8277,7,71,2593533,2.83
20180413,8277,8,57,2686209,2.93
20180413,8277,9,93,6793294,7.41
20180413,8277,10,53,7773225,8.48
20180413,8277,11,12,3295000,3.59
20180413,8277,12,10,4810290,5.24
20180413,8277,13,3,1976760,2.15
20180413,8277,14,2,1672006,1.82
20180413,8277,15,8,32978263,35.99
20180413,8277,16,0,0,0.00
20180413,8277,17,17915,91628833,100.00
20180413,8279,1,187,36429,0.17
20180413,8279,2,1516,2629866,12.52
20180413,8279,3,132,1047851,4.98
20180413,8279,4,36,446802,2.12
20180413,8279,5,25,462374,2.20
20180413,8279,6,21,544626,2.59
20180413,8279,7,6,211923,1.00
20180413,8279,8,7,324000,1.54
20180413,8279,9,11,767061,3.65
20180413,8279,10,6,824286,3.92
20180413,8279,11,4,1290887,6.14
20180413,8279,12,0,0,0.00
20180413,8279,13,0,0,0.00
20180413,8279,14,0,0,0.00
20180413,8279,15,3,12414669,59.11
20180413,8279,16,0,0,0.00
20180413,8279,17,1954,21000774,100.00
20180413,8281,1,34,2777,0.00
20180413,8281,2,121,298403,0.91
20180413,8281,3,49,391614,1.20
20180413,8281,4,18,224601,0.69
20180413,8281,5,8,145130,0.44
20180413,8281,6,20,495112,1.52
20180413,8281,7,19,666975,2.05
20180413,8281,8,13,592040,1.82
20180413,8281,9,34,2353443,7.23
20180413,8281,10,33,4765747,14.65
20180413,8281,11,23,6687489,20.56
20180413,8281,12,13,6260645,19.25
20180413,8281,13,4,2727004,8.38
20180413,8281,14,2,1657585,5.09
20180413,8281,15,2,5250873,16.14
20180413,8281,16,0,0,0.00
20180413,8281,17,393,32519438,100.00
20180413,8284,1,103,16088,0.03
20180413,8284,2,186,430517,1.04
20180413,8284,3,58,428450,1.03
20180413,8284,4,10,118742,0.28
20180413,8284,5,4,70951,0.17
20180413,8284,6,9,224456,0.54
20180413,8284,7,8,285050,0.68
20180413,8284,8,3,135226,0.32
20180413,8284,9,6,458052,1.10
20180413,8284,10,13,1849413,4.47
20180413,8284,11,27,6888311,16.66
20180413,8284,12,11,5711386,13.81
20180413,8284,13,6,4114451,9.95
20180413,8284,14,12,10879169,26.31
20180413,8284,15,4,9729738,23.53
20180413,8284,16,0,0,0.00
20180413,8284,17,460,41340000,100.00
20180413,8286,1,35,8016,1.64
20180413,8286,2,95,192148,39.52
20180413,8286,3,22,161383,33.19
20180413,8286,4,7,82629,16.99
20180413,8286,5,0,0,0.00
20180413,8286,6,2,42000,8.63
20180413,8286,7,0,0,0.00
20180413,8286,8,0,0,0.00
20180413,8286,9,0,0,0.00
20180413,8286,10,0,0,0.00
20180413,8286,11,0,0,0.00
20180413,8286,12,0,0,0.00
20180413,8286,13,0,0,0.00
20180413,8286,14,0,0,0.00
20180413,8286,15,0,0,0.00
20180413,8286,16,0,0,0.00
20180413,8286,17,161,486176,100.00
20180413,8287,1,12961,965196,0.66
20180413,8287,2,6350,14826081,10.18
20180413,8287,3,2014,15114874,10.37
20180413,8287,4,819,10051155,6.90
20180413,8287,5,497,9036738,6.20
20180413,8287,6,500,12336434,8.47
20180413,8287,7,257,8993314,6.17
20180413,8287,8,139,6390563,4.38
20180413,8287,9,277,19898245,13.66
20180413,8287,10,88,12364708,8.49
20180413,8287,11,35,9228679,6.33
20180413,8287,12,11,5407304,3.71
20180413,8287,13,6,4041979,2.77
20180413,8287,14,1,820273,0.56
20180413,8287,15,8,16145806,11.08
20180413,8287,16,0,0,0.00
20180413,8287,17,23963,145621349,100.00
20180413,8289,1,986,143075,0.18
20180413,8289,2,1525,3436845,4.46
20180413,8289,3,349,2727591,3.54
20180413,8289,4,155,1872625,2.43
20180413,8289,5,107,1937407,2.51
20180413,8289,6,116,2822897,3.66
20180413,8289,7,51,1790407,2.32
20180413,8289,8,31,1411466,1.83
20180413,8289,9,71,4975223,6.46
20180413,8289,10,54,7587060,9.86
20180413,8289,11,29,7975647,10.36
20180413,8289,12,8,4123998,5.35
20180413,8289,13,4,2701813,3.51
20180413,8289,14,1,841898,1.09
20180413,8289,15,8,32598453,42.36
20180413,8289,16,0,0,0.00
20180413,8289,17,3495,76946405,100.00
20180413,8291,1,1668,20017,0.02
20180413,8291,2,232,585590,0.77
20180413,8291,3,73,637955,0.83
20180413,8291,4,36,445962,0.58
20180413,8291,5,34,642225,0.84
20180413,8291,6,33,817645,1.07
20180413,8291,7,27,957159,1.25
20180413,8291,8,21,999719,1.31
20180413,8291,9,35,2488726,3.27
20180413,8291,10,22,2911302,3.82
20180413,8291,11,17,4936065,6.49
20180413,8291,12,3,1314000,1.72
20180413,8291,13,3,2014735,2.65
20180413,8291,14,3,2819035,3.70
20180413,8291,15,10,54433865,71.60
20180413,8291,16,0,0,0.00
20180413,8291,17,2217,76024000,100.00
20180413,8297,1,86,32279,0.16
20180413,8297,2,49,137056,0.68
20180413,8297,3,14,104789,0.52
20180413,8297,4,15,189978,0.94
20180413,8297,5,5,89462,0.44
20180413,8297,6,3,69000,0.34
20180413,8297,7,5,179280,0.89
20180413,8297,8,0,0,0.00
20180413,8297,9,2,144464,0.72
20180413,8297,10,1,129993,0.64
20180413,8297,11,1,333267,1.66
20180413,8297,12,0,0,0.00
20180413,8297,13,0,0,0.00
20180413,8297,14,0,0,0.00
20180413,8297,15,1,18590432,92.95
20180413,8297,16,0,0,0.00
20180413,8297,17,182,20000000,100.00
20180413,8298,1,7,1789,0.00
20180413,8298,2,23,36000,0.14
20180413,8298,3,1,9000,0.03
20180413,8298,4,0,0,0.00
20180413,8298,5,0,0,0.00
20180413,8298,6,0,0,0.00
20180413,8298,7,2,74245,0.29
20180413,8298,8,0,0,0.00
20180413,8298,9,2,155881,0.61
20180413,8298,10,0,0,0.00
20180413,8298,11,0,0,0.00
20180413,8298,12,0,0,0.00
20180413,8298,13,2,1311591,5.21
20180413,8298,14,0,0,0.00
20180413,8298,15,1,23569994,93.68
20180413,8298,16,0,0,0.00
20180413,8298,17,38,25158500,100.00
20180413,8299,1,8752,790948,0.40
20180413,8299,2,10255,18178667,9.22
20180413,8299,3,935,7201807,3.65
20180413,8299,4,308,3897995,1.97
20180413,8299,5,151,2752859,1.39
20180413,8299,6,175,4397013,2.23
20180413,8299,7,95,3399683,1.72
20180413,8299,8,54,2468191,1.25
20180413,8299,9,122,8802956,4.46
20180413,8299,10,86,12477134,6.33
20180413,8299,11,64,18113448,9.19
20180413,8299,12,24,11547967,5.85
20180413,8299,13,12,8511728,4.31
20180413,8299,14,10,8848732,4.49
20180413,8299,15,25,85684865,43.47
20180413,8299,16,0,0,0.00
20180413,8299,17,21068,197073993,100.00
20180413,8307,1,5,85,0.00
20180413,8307,2,6,13000,0.00
20180413,8307,3,1,6000,0.00
20180413,8307,4,0,0,0.00
20180413,8307,5,1,17000,0.00
20180413,8307,6,3,80000,0.01
20180413,8307,7,2,71000,0.01
20180413,8307,8,1,48000,0.01
20180413,8307,9,7,529100,0.12
20180413,8307,10,5,689000,0.16
20180413,8307,11,2,508034,0.12
20180413,8307,12,0,0,0.00
20180413,8307,13,0,0,0.00
20180413,8307,14,0,0,0.00
20180413,8307,15,7,410070831,99.52
20180413,8307,16,0,0,0.00
20180413,8307,17,40,412032050,100.00
20180413,8325,1,28,5648,0.31
20180413,8325,2,93,230118,12.99
20180413,8325,3,43,340392,19.22
20180413,8325,4,49,598850,33.82
20180413,8325,5,14,233141,13.16
20180413,8325,6,4,90046,5.08
20180413,8325,7,1,33105,1.87
20180413,8325,8,1,50000,2.82
20180413,8325,9,1,83999,4.74
20180413,8325,10,1,105000,5.93
20180413,8325,11,0,0,0.00
20180413,8325,12,0,0,0.00
20180413,8325,13,0,0,0.00
20180413,8325,14,0,0,0.00
20180413,8325,15,0,0,0.00
20180413,8325,16,0,0,0.00
20180413,8325,17,235,1770299,100.00
20180413,8329,1,96,17574,0.00
20180413,8329,2,3939,11504170,4.10
20180413,8329,3,141,1121122,0.39
20180413,8329,4,129,1586723,0.56
20180413,8329,5,65,1147971,0.40
20180413,8329,6,95,2309802,0.82
20180413,8329,7,59,2061123,0.73
20180413,8329,8,15,696365,0.24
20180413,8329,9,45,3440956,1.22
20180413,8329,10,20,2962487,1.05
20180413,8329,11,18,4959030,1.76
20180413,8329,12,3,1568616,0.55
20180413,8329,13,4,3084665,1.09
20180413,8329,14,7,6258909,2.23
20180413,8329,15,20,237858602,84.77
20180413,8329,16,0,0,0.00
20180413,8329,17,4656,280578115,100.00
20180413,8341,1,1875,165419,0.14
20180413,8341,2,2936,5240608,4.70
20180413,8341,3,257,1950633,1.74
20180413,8341,4,93,1214605,1.08
20180413,8341,5,53,962424,0.86
20180413,8341,6,54,1376854,1.23
20180413,8341,7,37,1334582,1.19
20180413,8341,8,25,1135491,1.01
20180413,8341,9,54,3900234,3.49
20180413,8341,10,57,8419351,7.55
20180413,8341,11,35,10030679,8.99
20180413,8341,12,13,5905707,5.29
20180413,8341,13,10,6688552,5.99
20180413,8341,14,2,1683000,1.50
20180413,8341,15,14,61491861,55.14
20180413,8341,16,0,0,0.00
20180413,8341,17,5515,111500000,100.00
20180413,8342,1,87,20434,0.06
20180413,8342,2,910,1708432,5.12
20180413,8342,3,125,1005540,3.01
20180413,8342,4,70,902289,2.70
20180413,8342,5,30,552664,1.65
20180413,8342,6,22,552761,1.65
20180413,8342,7,20,700094,2.10
20180413,8342,8,13,622177,1.86
20180413,8342,9,20,1418520,4.25
20180413,8342,10,12,1702283,5.10
20180413,8342,11,10,2654684,7.96
20180413,8342,12,4,1898842,5.69
20180413,8342,13,2,1366816,4.10
20180413,8342,14,3,2853350,8.56
20180413,8342,15,5,15361306,46.10
20180413,8342,16,0,0,0.00
20180413,8342,17,1333,33320192,100.00
20180413,8349,1,783,112175,0.09
20180413,8349,2,3776,6769295,5.82
20180413,8349,3,356,2837604,2.44
20180413,8349,4,106,1383384,1.19
20180413,8349,5,78,1445829,1.24
20180413,8349,6,52,1334160,1.14
20180413,8349,7,39,1353554,1.16
20180413,8349,8,28,1241691,1.06
20180413,8349,9,54,3700704,3.18
20180413,8349,10,41,5639858,4.85
20180413,8349,11,18,5379790,4.63
20180413,8349,12,8,4162391,3.58
20180413,8349,13,10,6968488,5.99
20180413,8349,14,3,2745189,2.36
20180413,8349,15,17,71109512,61.20
20180413,8349,16,0,0,0.00
20180413,8349,17,5369,116183624,100.00
20180413,8351,1,137,19987,0.02
20180413,8351,2,438,1196862,1.63
20180413,8351,3,177,1468385,2.00
20180413,8351,4,68,887087,1.20
20180413,8351,5,59,1107009,1.50
20180413,8351,6,82,2099921,2.86
20180413,8351,7,43,1510489,2.05
20180413,8351,8,30,1375655,1.87
20180413,8351,9,75,5586586,7.60
20180413,8351,10,44,6761994,9.21
20180413,8351,11,20,5430664,7.39
20180413,8351,12,6,2912774,3.96
20180413,8351,13,12,8549342,11.64
20180413,8351,14,3,2587445,3.52
20180413,8351,15,9,31917800,43.47
20180413,8351,16,0,0,0.00
20180413,8351,17,1203,73412000,100.00
20180413,8354,1,2079,316382,0.49
20180413,8354,2,787,1669573,2.61
20180413,8354,3,221,1574237,2.46
20180413,8354,4,109,1283102,2.01
20180413,8354,5,43,773656,1.21
20180413,8354,6,53,1297584,2.03
20180413,8354,7,35,1221569,1.91
20180413,8354,8,16,719224,1.12
20180413,8354,9,39,2774724,4.35
20180413,8354,10,36,4838880,7.59
20180413,8354,11,17,4903967,7.69
20180413,8354,12,15,7243630,11.36
20180413,8354,13,4,2685292,4.21
20180413,8354,14,5,4373820,6.86
20180413,8354,15,10,28068080,44.03
20180413,8354,16,0,0,0.00
20180413,8354,17,3469,63743720,100.00
20180413,8358,1,2157,476939,0.18
20180413,8358,2,21423,45721825,18.10
20180413,8358,3,3415,27769539,10.99
20180413,8358,4,978,12578593,4.97
20180413,8358,5,712,13439425,5.32
20180413,8358,6,527,13663440,5.40
20180413,8358,7,208,7492796,2.96
20180413,8358,8,167,7891911,3.12
20180413,8358,9,246,17162341,6.79
20180413,8358,10,90,12244182,4.84
20180413,8358,11,31,8267995,3.27
20180413,8358,12,20,9862365,3.90
20180413,8358,13,8,5345072,2.11
20180413,8358,14,5,4696071,1.85
20180413,8358,15,19,65975506,26.11
20180413,8358,16,0,0,0.00
20180413,8358,17,30006,252588000,100.00
20180413,8359,1,137,25090,0.01
20180413,8359,2,278,615194,0.45
20180413,8359,3,60,474606,0.34
20180413,8359,4,31,388465,0.28
20180413,8359,5,26,476788,0.34
20180413,8359,6,25,633327,0.46
20180413,8359,7,18,633708,0.46
20180413,8359,8,20,902379,0.66
20180413,8359,9,45,3353532,2.45
20180413,8359,10,27,4004964,2.93
20180413,8359,11,15,3943294,2.88
20180413,8359,12,7,3352823,2.45
20180413,8359,13,6,4000000,2.93
20180413,8359,14,1,902585,0.66
20180413,8359,15,16,112793245,82.63
20180413,8359,16,0,0,0.00
20180413,8359,17,712,136500000,100.00
20180413,8361,1,2,21,0.01
20180413,8361,2,1,5000,3.23
20180413,8361,3,1,10000,6.47
20180413,8361,4,1,10804,6.99
20180413,8361,5,0,0,0.00
20180413,8361,6,1,22440,14.52
20180413,8361,7,0,0,0.00
20180413,8361,8,1,50000,32.35
20180413,8361,9,1,56278,36.41
20180413,8361,10,0,0,0.00
20180413,8361,11,0,0,0.00
20180413,8361,12,0,0,0.00
20180413,8361,13,0,0,0.00
20180413,8361,14,0,0,0.00
20180413,8361,15,0,0,0.00
20180413,8361,16,0,0,0.00
20180413,8361,17,8,154543,100.00
20180413,8367,1,24,2597,0.00
20180413,8367,2,264,522576,0.71
20180413,8367,3,39,310001,0.42
20180413,8367,4,16,212587,0.28
20180413,8367,5,10,174526,0.23
20180413,8367,6,17,418083,0.56
20180413,8367,7,6,214314,0.29
20180413,8367,8,5,248939,0.33
20180413,8367,9,13,906918,1.23
20180413,8367,10,22,3414044,4.64
20180413,8367,11,12,3484742,4.74
20180413,8367,12,4,1863740,2.53
20180413,8367,13,2,1314000,1.78
20180413,8367,14,1,898737,1.22
20180413,8367,15,18,59464134,80.95
20180413,8367,16,0,0,0.00
20180413,8367,17,453,73449938,100.00
20180413,8374,1,1607,424266,0.47
20180413,8374,2,4729,9851586,11.08
20180413,8374,3,671,5309201,5.97
20180413,8374,4,204,2601119,2.92
20180413,8374,5,114,2154456,2.42
20180413,8374,6,94,2427477,2.73
20180413,8374,7,43,1549974,1.74
20180413,8374,8,44,1978029,2.22
20180413,8374,9,63,4658082,5.23
20180413,8374,10,32,4427012,4.97
20180413,8374,11,22,6431103,7.23
20180413,8374,12,9,4422842,4.97
20180413,8374,13,6,4338469,4.87
20180413,8374,14,3,2662666,2.99
20180413,8374,15,9,35676205,40.12
20180413,8374,16,0,0,0.00
20180413,8374,17,7650,88912487,100.00
20180413,8375,1,22,6243,0.08
20180413,8375,2,36,78545,1.06
20180413,8375,3,10,66724,0.90
20180413,8375,4,12,145876,1.98
20180413,8375,5,7,119041,1.61
20180413,8375,6,6,164392,2.23
20180413,8375,7,2,75000,1.01
20180413,8375,8,3,138984,1.88
20180413,8375,9,8,571844,7.77
20180413,8375,10,3,317760,4.31
20180413,8375,11,0,0,0.00
20180413,8375,12,1,500000,6.79
20180413,8375,13,2,1303720,17.72
20180413,8375,14,1,900000,12.23
20180413,8375,15,2,2967717,40.34
20180413,8375,16,0,0,0.00
20180413,8375,17,115,7355846,100.00
20180413,8380,1,25,11782,0.15
20180413,8380,2,692,1536500,20.01
20180413,8380,3,96,787000,10.24
20180413,8380,4,23,314000,4.08
20180413,8380,5,20,392500,5.11
20180413,8380,6,8,209000,2.72
20180413,8380,7,3,120000,1.56
20180413,8380,8,11,548000,7.13
20180413,8380,9,16,1155110,15.04
20180413,8380,10,3,495056,6.44
20180413,8380,11,2,469000,6.10
20180413,8380,12,2,1000000,13.02
20180413,8380,13,1,640332,8.33
20180413,8380,14,0,0,0.00
20180413,8380,15,0,0,0.00
20180413,8380,16,0,0,0.00
20180413,8380,17,902,7678280,100.00
20180413,8382,1,4135,1547448,0.50
20180413,8382,2,3934,9222079,3.03
20180413,8382,3,1030,8884791,2.92
20180413,8382,4,264,3402739,1.12
20180413,8382,5,391,7471631,2.46
20180413,8382,6,257,6978783,2.29
20180413,8382,7,140,5193888,1.71
20180413,8382,8,154,7443783,2.45
20180413,8382,9,228,18256290,6.01
20180413,8382,10,127,18782918,6.18
20180413,8382,11,56,15827116,5.21
20180413,8382,12,24,12018776,3.96
20180413,8382,13,11,8123822,2.67
20180413,8382,14,9,8412000,2.77
20180413,8382,15,42,171878212,56.64
20180413,8382,16,0,0,0.00
20180413,8382,17,10802,303444276,100.00
20180413,8383,1,10497,396396,0.33
20180413,8383,2,8389,17088524,14.45
20180413,8383,3,1171,9286745,7.85
20180413,8383,4,343,4435423,3.75
20180413,8383,5,199,3714218,3.14
20180413,8383,6,157,4013141,3.39
20180413,8383,7,93,3294875,2.78
20180413,8383,8,53,2478042,2.09
20180413,8383,9,81,5677250,4.80
20180413,8383,10,46,6187095,5.23
20180413,8383,11,28,7731440,6.54
20180413,8383,12,9,4626641,3.91
20180413,8383,13,9,6373205,5.39
20180413,8383,14,6,5333943,4.51
20180413,8383,15,8,37555544,31.77
20180413,8383,16,0,0,0.00
20180413,8383,17,21089,118192482,100.00
20180413,8390,1,2252,353094,0.36
20180413,8390,2,3360,7111155,7.39
20180413,8390,3,755,5603947,5.82
20180413,8390,4,315,3800745,3.95
20180413,8390,5,146,2629017,2.73
20180413,8390,6,145,3586351,3.72
20180413,8390,7,66,2289754,2.38
20180413,8390,8,58,2680295,2.78
20180413,8390,9,78,5214669,5.42
20180413,8390,10,28,3948281,4.10
20180413,8390,11,12,3166404,3.29
20180413,8390,12,4,2047198,2.12
20180413,8390,13,4,2618060,2.72
20180413,8390,14,2,1760533,1.83
20180413,8390,15,9,49352984,51.32
20180413,8390,16,0,0,0.00
20180413,8390,17,7234,96162487,100.00
20180413,8393,1,0,0,0.00
20180413,8393,2,21,35000,48.76
20180413,8393,3,3,25778,35.91
20180413,8393,4,1,11000,15.32
20180413,8393,5,0,0,0.00
20180413,8393,6,0,0,0.00
20180413,8393,7,0,0,0.00
20180413,8393,8,0,0,0.00
20180413,8393,9,0,0,0.00
20180413,8393,10,0,0,0.00
20180413,8393,11,0,0,0.00
20180413,8393,12,0,0,0.00
20180413,8393,13,0,0,0.00
20180413,8393,14,0,0,0.00
20180413,8393,15,0,0,0.00
20180413,8393,16,0,0,0.00
20180413,8393,17,25,71778,100.00
20180413,8401,1,9612,244871,0.39
20180413,8401,2,1856,4301622,6.87
20180413,8401,3,472,3775312,6.03
20180413,8401,4,169,2181420,3.48
20180413,8401,5,119,2203576,3.52
20180413,8401,6,107,2761398,4.41
20180413,8401,7,55,1982743,3.16
20180413,8401,8,29,1377812,2.20
20180413,8401,9,62,4626359,7.39
20180413,8401,10,30,4435869,7.08
20180413,8401,11,16,4615534,7.37
20180413,8401,12,6,2805507,4.48
20180413,8401,13,6,4136730,6.60
20180413,8401,14,3,2658610,4.24
20180413,8401,15,9,20493817,32.73
20180413,8401,16,0,0,0.00
20180413,8401,17,12551,62601180,100.00
20180413,8403,1,4918,654011,0.70
20180413,8403,2,5676,11232002,12.10
20180413,8403,3,1007,7089558,7.63
20180413,8403,4,462,5561771,5.99
20180413,8403,5,173,3057371,3.29
20180413,8403,6,211,5058171,5.45
20180413,8403,7,81,2772201,2.98
20180413,8403,8,44,1980651,2.13
20180413,8403,9,79,5535643,5.96
20180413,8403,10,28,3712291,4.00
20180413,8403,11,15,4379633,4.71
20180413,8403,12,5,2411154,2.59
20180413,8403,13,5,3479777,3.74
20180413,8403,14,5,4847646,5.22
20180413,8403,15,8,31025988,33.43
20180413,8403,16,0,0,0.00
20180413,8403,17,12717,92797868,100.00
20180413,8404,1,9844,402788,0.15
20180413,8404,2,2899,6297236,2.37
20180413,8404,3,607,4633436,1.74
20180413,8404,4,280,3521458,1.32
20180413,8404,5,161,2893314,1.09
20180413,8404,6,174,4402361,1.65
20180413,8404,7,117,4109050,1.54
20180413,8404,8,60,2758705,1.03
20180413,8404,9,127,8949508,3.37
20180413,8404,10,83,11734615,4.42
20180413,8404,11,48,13296227,5.01
20180413,8404,12,18,8763731,3.30
20180413,8404,13,5,3594648,1.35
20180413,8404,14,5,4247605,1.60
20180413,8404,15,15,185696771,69.99
20180413,8404,16,0,0,0.00
20180413,8404,17,14443,265301453,100.00
20180413,8406,1,396,47545,0.05
20180413,8406,2,3111,5470201,5.91
20180413,8406,3,240,1940600,2.09
20180413,8406,4,89,1163490,1.25
20180413,8406,5,60,1073740,1.16
20180413,8406,6,63,1599000,1.72
20180413,8406,7,36,1280734,1.38
20180413,8406,8,16,730182,0.78
20180413,8406,9,48,3508077,3.79
20180413,8406,10,26,3616900,3.91
20180413,8406,11,18,5404198,5.84
20180413,8406,12,15,7716550,8.34
20180413,8406,13,9,6141771,6.64
20180413,8406,14,5,4326500,4.67
20180413,8406,15,4,48430984,52.38
20180413,8406,16,0,0,0.00
20180413,8406,17,4136,92450472,100.00
20180413,8409,1,7356,57291,0.20
20180413,8409,2,1981,3841916,13.72
20180413,8409,3,292,2294980,8.19
20180413,8409,4,92,1181168,4.21
20180413,8409,5,51,954339,3.40
20180413,8409,6,48,1212670,4.33
20180413,8409,7,20,686999,2.45
20180413,8409,8,21,958386,3.42
20180413,8409,9,20,1361251,4.86
20180413,8409,10,15,2249348,8.03
20180413,8409,11,11,3407119,12.16
20180413,8409,12,1,501000,1.78
20180413,8409,13,1,605000,2.16
20180413,8409,14,2,1830409,6.53
20180413,8409,15,4,6858124,24.49
20180413,8409,16,0,0,0.00
20180413,8409,17,9915,28000000,100.00
20180413,8410,1,163,12572,0.03
20180413,8410,2,899,1872277,5.11
20180413,8410,3,136,1090990,2.98
20180413,8410,4,57,742800,2.03
20180413,8410,5,39,671820,1.83
20180413,8410,6,28,734780,2.00
20180413,8410,7,16,559520,1.52
20180413,8410,8,10,471600,1.28
20180413,8410,9,25,1855401,5.07
20180413,8410,10,11,1468960,4.01
20180413,8410,11,4,912000,2.49
20180413,8410,12,3,1329800,3.63
20180413,8410,13,6,4262660,11.65
20180413,8410,14,0,0,0.00
20180413,8410,15,9,20604020,56.31
20180413,8410,16,0,0,0.00
20180413,8410,17,1406,36589200,100.00
20180413,8411,1,1166,326665,0.18
20180413,8411,2,2091,4524757,2.57
20180413,8411,3,532,3781422,2.15
20180413,8411,4,228,2755932,1.57
20180413,8411,5,126,2154872,1.22
20180413,8411,6,125,3003509,1.71
20180413,8411,7,63,2151817,1.22
20180413,8411,8,43,1930502,1.10
20180413,8411,9,76,5155016,2.93
20180413,8411,10,28,3970933,2.26
20180413,8411,11,18,4797555,2.73
20180413,8411,12,9,4526815,2.58
20180413,8411,13,7,4700204,2.67
20180413,8411,14,1,1000000,0.57
20180413,8411,15,15,130618186,74.46
20180413,8411,16,0,0,0.00
20180413,8411,17,4528,175398185,100.00
20180413,8415,1,86,11594,0.00
20180413,8415,2,1720,3831012,0.62
20180413,8415,3,379,3212871,0.52
20180413,8415,4,128,1711987,0.27
20180413,8415,5,93,1754328,0.28
20180413,8415,6,88,2287798,0.37
20180413,8415,7,50,1801575,0.29
20180413,8415,8,30,1417500,0.23
20180413,8415,9,78,5972000,0.97
20180413,8415,10,44,6490000,1.06
20180413,8415,11,27,7294420,1.19
20180413,8415,12,10,4801074,0.78
20180413,8415,13,6,4124517,0.67
20180413,8415,14,4,3539104,0.57
20180413,8415,15,48,563250220,92.10
20180413,8415,16,0,0,0.00
20180413,8415,17,2791,611500000,100.00
20180413,8416,1,206,23596,0.09
20180413,8416,2,1360,2336547,9.11
20180413,8416,3,130,1044290,4.07
20180413,8416,4,36,456454,1.77
20180413,8416,5,21,370000,1.44
20180413,8416,6,15,380200,1.48
20180413,8416,7,5,175000,0.68
20180413,8416,8,6,265000,1.03
20180413,8416,9,9,687000,2.67
20180413,8416,10,3,491000,1.91
20180413,8416,11,3,706643,2.75
20180413,8416,12,0,0,0.00
20180413,8416,13,0,0,0.00
20180413,8416,14,0,0,0.00
20180413,8416,15,6,18710370,72.95
20180413,8416,16,0,0,0.00
20180413,8416,17,1800,25646100,100.00
20180413,8418,1,456,27575,0.03
20180413,8418,2,408,752393,1.03
20180413,8418,3,79,603700,0.82
20180413,8418,4,20,253485,0.34
20180413,8418,5,12,218440,0.29
20180413,8418,6,35,854164,1.17
